,device,source,ab_version,value,value_before
2281,Mobile,Source3,test,310.21654307830914,323.1257179046226
2282,Mobile,Source3,test,298.33291697001226,321.8750233966702
2283,Mobile,Source3,test,325.2276590519977,327.1909689634954
2284,Mobile,Source3,test,295.7055730918735,288.8604376431281
2285,Mobile,Source3,test,410.7766592482928,432.02856457526985
2286,Mobile,Source3,test,330.6853030756845,323.26647908053843
2287,Mobile,Source3,test,547.0417166676424,563.8015322794053
2288,Mobile,Source3,test,343.7385567955243,343.21477826810104
2289,Mobile,Source3,test,409.5040355350867,426.65210660943205
2290,Mobile,Source3,test,379.15206581389185,392.21878542101064
2291,Mobile,Source3,test,361.71831717869037,391.23327837229834
2292,Mobile,Source3,test,323.1601013254553,328.7667675370727
2293,Mobile,Source3,test,272.8810992824405,289.50966215035953
2294,Mobile,Source3,test,263.4519315846698,290.52254954981845
2295,Mobile,Source3,test,380.61875722108704,387.8695218902616
2296,Mobile,Source3,test,265.3389349507649,285.3399694045833
2297,Mobile,Source3,test,309.6582024214545,319.3735173801525
2298,Mobile,Source3,test,328.0360716449248,333.88455860619
2299,Mobile,Source3,test,277.13403962145645,289.2703260427679
2300,Mobile,Source3,test,323.4098666754827,344.22599495052253
2301,Mobile,Source3,test,209.55766784041458,243.79778272912702
2302,Mobile,Source3,test,309.37887192744597,340.46491552326404
2303,Mobile,Source3,test,285.95038000981714,315.9678051366824
2304,Mobile,Source3,test,331.27770933345903,352.32504507453774
2305,Mobile,Source3,test,444.9057732016058,465.0254890787635
2306,Mobile,Source3,test,232.75393521528707,237.11690433663586
2307,Mobile,Source3,test,307.5430579758145,315.9126703532569
2308,Mobile,Source3,test,354.7276340279904,368.56174754452206
2309,Mobile,Source3,test,241.63337931822525,263.59644464252705
2310,Mobile,Source3,test,307.80287969117205,323.39241983529536
2311,Mobile,Source3,test,373.1796386430367,397.40247380963604
2312,Mobile,Source3,test,377.62266178569473,394.4384534137107
2313,Mobile,Source3,test,330.67779759429106,356.22835788193646
2314,Mobile,Source3,test,272.4895552314994,284.1370062000427
2315,Mobile,Source3,test,317.2900894648579,320.70754821692844
2316,Mobile,Source3,test,314.64341007921195,343.6899851633486
2317,Mobile,Source3,test,324.778717036371,348.0680391925826
2318,Mobile,Source3,test,274.53383838803086,283.0590732786518
2319,Mobile,Source3,test,287.8484839454219,296.9780039536552
2320,Mobile,Source3,test,245.4183707369751,249.5456883276381
2321,Mobile,Source3,test,280.4495351492342,288.22901218341
2322,Mobile,Source3,test,257.92867292946266,273.9223355342895
2323,Mobile,Source3,test,298.17944168574576,320.887923469954
2324,Mobile,Source3,test,261.65357106115545,268.76476180553607
2325,Mobile,Source3,test,297.74397135222364,302.92495712546156
2326,Mobile,Source3,test,299.89158760923385,319.6293164551757
2327,Mobile,Source3,test,267.14134508364646,279.69765961323145
2328,Mobile,Source3,test,340.9789145054093,377.5396881409177
2329,Mobile,Source3,test,258.5926666112538,275.80557340974525
2330,Mobile,Source3,test,276.8992595219693,287.53497219292984
2331,Mobile,Source3,test,397.6345195024061,442.9292697017844
2332,Mobile,Source3,test,373.81620242205724,395.8788457353666
2333,Mobile,Source3,test,348.7217698406641,370.3665412677622
2334,Mobile,Source3,test,307.38688647379536,320.832430264996
2335,Mobile,Source3,test,265.39297437048515,267.9012877040378
2336,Mobile,Source3,test,256.0154796213778,257.13041159795483
2337,Mobile,Source3,test,307.88290235697986,310.87769364407376
2338,Mobile,Source3,test,299.02152745119434,321.3967580043811
2339,Mobile,Source3,test,342.0802897477659,358.74826595387935
2340,Mobile,Source3,test,326.25477370665675,331.09224456343156
2341,Mobile,Source3,test,293.306250054344,293.24532636308766
2342,Mobile,Source3,test,327.28140916743183,357.6224332383598
2343,Mobile,Source3,test,344.5546134828912,361.6551559394549
2344,Mobile,Source3,test,265.4301905733317,279.38443840994637
2345,Mobile,Source3,test,243.04251244732853,251.53613294445444
2346,Mobile,Source3,test,285.9743742764454,306.89764863987233
2347,Mobile,Source3,test,279.9534607256831,305.95892658321003
2348,Mobile,Source3,test,336.14442337827745,367.31505285527817
2349,Mobile,Source3,test,397.0448549066559,426.94346606871716
2350,Mobile,Source3,test,317.06898654041146,346.26684386392077
2351,Mobile,Source3,test,305.5312343920353,327.7842886281133
2352,Mobile,Source3,test,318.5451580295087,336.1463656340971
2353,Mobile,Source3,test,347.1241534250953,373.093060235661
2354,Mobile,Source3,test,233.39426210296293,262.865702083619
2355,Mobile,Source3,test,267.8978745802857,291.7732498144878
2356,Mobile,Source3,test,262.94364253621796,292.96794346308945
2357,Mobile,Source3,test,318.83096072919955,341.6703982257287
2358,Mobile,Source3,test,290.1110330131489,301.4269582750168
2359,Mobile,Source3,test,349.8442433967837,367.7963130344934
2360,Mobile,Source3,test,344.24388776188204,358.79611475575416
2361,Mobile,Source3,test,324.3733063405052,332.40135026682015
2362,Mobile,Source3,test,303.29301932593694,329.63851084463215
2363,Mobile,Source3,test,351.139500419664,355.1573953530282
2364,Mobile,Source3,test,331.98631738486404,356.11396261320874
2365,Mobile,Source3,test,299.77886098113504,304.596755146814
2366,Mobile,Source3,test,338.1981277100846,349.07493526948645
2367,Mobile,Source3,test,371.457603927908,407.59047473931696
2368,Mobile,Source3,test,276.877172097597,294.1321831089092
2369,Mobile,Source3,test,369.90563282707,379.4640998863034
2370,Mobile,Source3,test,256.83315521043244,260.8470796213989
2371,Mobile,Source3,test,339.7019241722704,358.62406010674636
2372,Mobile,Source3,test,438.5300242986738,445.36722467988517
2373,Mobile,Source3,test,271.37786667189846,288.66792139587415
2374,Mobile,Source3,test,342.7671933926351,356.2710815312449
2375,Mobile,Source3,test,240.21596096884969,263.0806816746087
2376,Mobile,Source3,test,435.9050406552348,451.87007353014906
2377,Mobile,Source3,test,271.08338901005783,294.83195133032046
2378,Mobile,Source3,test,363.08670296992653,369.6768101086225
2379,Mobile,Source3,test,209.0894448256992,229.4794862531451
2380,Mobile,Source3,test,334.0448488738369,351.0126745565979
2381,Mobile,Source3,test,440.45599593755765,467.1166214920564
2382,Mobile,Source3,test,272.7444556225375,288.4061285886618
2383,Mobile,Source3,test,243.31995625377346,261.2173601254264
2384,Mobile,Source3,test,345.4163115202655,367.64540174341226
2385,Mobile,Source3,test,321.001695501767,339.8994477984061
2386,Mobile,Source3,test,368.40449667927663,389.2669461144542
2387,Mobile,Source3,test,244.832764779257,258.60176346000134
2388,Mobile,Source3,test,303.8409567041638,311.407369760624
2389,Mobile,Source3,test,299.29014198947135,324.00956577310853
2390,Mobile,Source3,test,294.4836288520857,326.40552880669327
2391,Mobile,Source3,test,440.31484102465697,471.48666505363565
2392,Mobile,Source3,test,295.82089282502255,316.08542733367216
2393,Mobile,Source3,test,370.14378716534407,382.9726861438
2394,Mobile,Source3,test,387.9825831797318,412.63021314744
2395,Mobile,Source3,test,247.88481226063993,264.3384974126704
2396,Mobile,Source3,test,325.6065513264062,339.5528133790807
2397,Mobile,Source3,test,294.609448912715,303.2170210798825
2398,Mobile,Source3,test,392.80174911572254,409.3890685931708
2399,Mobile,Source3,test,353.0845042660599,372.75264558045774
2400,Mobile,Source3,test,246.80960019281363,270.31042988891056
2401,Mobile,Source3,test,257.78838403813984,276.96805255669517
2402,Mobile,Source3,test,257.997916715591,288.34338037753304
2403,Mobile,Source3,test,355.0891018016782,374.1041981016865
2404,Mobile,Source3,test,308.4581736139249,320.6704411435144
2405,Mobile,Source3,test,378.7611128188483,411.74319156166735
2406,Mobile,Source3,test,264.99894185443975,284.34852973896784
2407,Mobile,Source3,test,211.87281688917096,227.52909725973572
2408,Mobile,Source3,test,241.26782113573591,244.70922639544028
2409,Mobile,Source3,test,332.8695198010229,332.6194889456324
2410,Mobile,Source3,test,315.7772668508584,328.4035601289736
2411,Mobile,Source3,test,349.303432308329,358.0864762610178
2412,Mobile,Source3,test,331.91723540384396,342.30979591187514
2413,Mobile,Source3,test,324.54951431924263,346.19120080430605
2414,Mobile,Source3,test,264.35083354779357,275.8806838638306
2415,Mobile,Source3,test,383.83865673508427,403.1888869979033
2416,Mobile,Source3,test,318.11448576737695,328.6203479663165
2417,Mobile,Source3,test,315.6401719024646,335.77366140302803
2418,Desktop,Source3,test,383.5627273761011,404.404086784906
2419,Desktop,Source3,test,292.4418389291174,308.507723864146
2420,Desktop,Source3,test,259.86237382177916,276.7148486306029
2421,Desktop,Source3,test,439.2987867591068,436.13809138632433
2422,Desktop,Source3,test,371.6033077378449,381.3223926956724
2423,Desktop,Source3,test,274.140777833861,288.0266526939322
2424,Desktop,Source3,test,252.6197722271166,279.4812617008645
2425,Desktop,Source3,test,214.6470796257099,223.4979992670568
2426,Desktop,Source3,test,418.5311912968361,436.3007815749913
2427,Desktop,Source3,test,338.19628223945614,369.8973091619556
2428,Desktop,Source3,test,299.2886266405956,314.9264546138397
2429,Desktop,Source3,test,353.6750550160753,371.1810971810059
2430,Desktop,Source3,test,336.76535006948717,341.5166598039789
2431,Desktop,Source3,test,273.3482245491604,287.3906508854268
2432,Desktop,Source3,test,308.86234931530146,322.67378390723655
2433,Desktop,Source3,test,350.86981041562484,373.4323983441916
2434,Desktop,Source3,test,254.00560262337993,276.76088693019557
2435,Desktop,Source3,test,332.77954850499106,340.8919964530028
2436,Desktop,Source3,test,469.9231465084658,506.9976986606909
2437,Desktop,Source3,test,264.36190595405117,285.51685797977495
2438,Desktop,Source3,test,232.9544500485671,233.82605779752194
2439,Desktop,Source3,test,266.73690100381316,280.0947262519905
2440,Desktop,Source3,test,265.3054952650096,281.7037032714051
2441,Desktop,Source3,test,264.3367764075601,291.89209191730134
2442,Desktop,Source3,test,271.503845320408,280.29055322605694
2443,Desktop,Source3,test,262.40081753091926,276.0726256459395
2444,Desktop,Source3,test,315.15276077247233,335.4236714630883
2445,Desktop,Source3,test,289.9293967295892,310.762064726016
2446,Desktop,Source3,test,269.03149809272236,293.0019575119521
2447,Desktop,Source3,test,306.4128960307038,310.654144974004
2448,Desktop,Source3,test,334.63801088818826,362.13653689322746
2449,Desktop,Source3,test,363.31840047104345,389.3484029006112
2450,Desktop,Source3,test,297.22024573548975,334.1281968712557
2451,Desktop,Source3,test,230.79119899699447,241.7628423796017
2452,Desktop,Source3,test,263.8427149394885,274.04686009151817
2453,Desktop,Source3,test,329.8360655061937,366.5931494336803
2454,Desktop,Source3,test,275.73799934545303,275.8653319182525
2455,Desktop,Source3,test,249.41270860260158,275.3876561521489
2456,Desktop,Source3,test,350.13806608996595,360.6027786836246
2457,Desktop,Source3,test,243.47676377433012,266.66088511532257
2458,Desktop,Source3,test,315.7914706604548,357.44757805634174
2459,Desktop,Source3,test,342.63819910943766,350.8027921651176
2460,Desktop,Source3,test,233.91494821420974,237.99267423214602
2461,Desktop,Source3,test,316.59516102107756,343.4917923868734
2462,Desktop,Source3,test,219.05769521263576,237.92038577078924
2463,Desktop,Source3,test,329.7794061900889,343.08147997499066
2464,Desktop,Source3,test,432.54353417063487,471.66266294955517
2465,Desktop,Source3,test,374.3692690101901,397.53541079135175
2466,Desktop,Source3,test,303.4016299016992,327.88474153732955
2467,Desktop,Source3,test,290.99915586637036,307.30830498931147
2468,Desktop,Source3,test,304.621774682041,335.18568401153505
2469,Desktop,Source3,test,268.9795858977977,283.97146281832164
2470,Desktop,Source3,test,347.4838641033535,365.2505669352923
2471,Desktop,Source3,test,361.32182200376235,382.2649633037736
2472,Desktop,Source3,test,339.57820949587244,340.49442044322257
2473,Desktop,Source3,test,271.3493489131979,291.4343021917275
2474,Desktop,Source3,test,328.61325181865715,357.2309813366211
2475,Desktop,Source3,test,244.13954766328357,267.05401039504864
2476,Desktop,Source3,test,288.6889473812285,296.5062562640795
2477,Desktop,Source3,test,287.9283169207626,292.572940231015
2478,Desktop,Source3,test,297.8452914715514,328.11318061857213
2479,Desktop,Source3,test,281.6894643604158,313.35249448579594
2480,Desktop,Source3,test,337.49100927312855,345.9468227617713
2481,Desktop,Source3,test,239.89998452938966,256.5968548930877
2482,Desktop,Source3,test,254.39801625449448,278.38689192950966
2483,Desktop,Source3,test,285.3956554828686,301.19559726736617
2484,Desktop,Source3,test,281.44031447534906,293.0158058561688
2485,Desktop,Source3,test,227.9562036320187,233.72773881028849
2486,Desktop,Source3,test,365.49684941936334,387.65368269040687
2487,Desktop,Source3,test,273.7192021352466,295.21782109570347
2488,Desktop,Source3,test,242.67342184013577,259.60811721361205
2489,Desktop,Source3,test,332.6523249313228,353.7164598633441
2490,Desktop,Source3,test,222.39635857886896,246.24682425745007
2491,Desktop,Source3,test,340.07177708750135,375.2500347199382
2492,Desktop,Source3,test,281.77489892294983,299.9832994816324
2493,Desktop,Source3,test,321.73869027972864,327.5344918408812
2494,Desktop,Source3,test,257.9258528783593,280.4101159383358
2495,Desktop,Source3,test,268.4217354318433,303.47580425298725
2496,Desktop,Source3,test,273.6127981896673,282.9463715277378
2497,Desktop,Source3,test,277.29074819210894,286.68759636082314
2498,Desktop,Source3,test,292.17165185444236,308.2218877064491
2499,Desktop,Source3,test,411.46752766515135,420.3873923834229
2500,Desktop,Source3,test,270.9241957711481,277.68051808923695
2501,Desktop,Source3,test,346.3823671390336,358.4612052459637
2502,Desktop,Source3,test,332.7848939834472,347.51153487849086
2503,Desktop,Source3,test,390.1484459806441,408.5090216630426
2504,Desktop,Source3,test,342.48106522611107,350.1028951564948
2505,Desktop,Source3,test,261.3566404931868,266.85605484160413
2506,Desktop,Source3,test,348.88178143696916,376.39965352654747
2507,Desktop,Source3,test,266.44333643156966,273.0282418554062
2508,Desktop,Source3,test,424.6435710719137,448.4390357120443
2509,Desktop,Source3,test,322.2137339915441,325.02608155306893
2510,Desktop,Source3,test,222.30058767154986,235.02614129220171
2511,Desktop,Source3,test,248.59232335873796,268.51975547431135
2512,Desktop,Source3,test,311.1287987955351,334.7627531173191
2513,Desktop,Source3,test,391.98266548546144,407.05138828810266
2514,Desktop,Source3,test,278.799705368385,289.8216236141319
2515,Desktop,Source3,test,251.6710655031298,262.2278914912307
2516,Desktop,Source3,test,360.01336914815766,365.8282692036871
2517,Desktop,Source3,test,341.9023226735073,358.70994871851025
2518,Desktop,Source3,test,420.20806988288115,452.22872393323905
2519,Desktop,Source3,test,317.49838320692186,328.4812827598663
2520,Desktop,Source3,test,293.3231967484239,316.8420361682011
2521,Desktop,Source3,test,375.2949445390216,400.5540764109941
2522,Desktop,Source3,test,383.9280858441387,404.64969255698867
2523,Desktop,Source3,test,248.1888297464834,254.00788187717552
2524,Desktop,Source3,test,313.0012604148851,336.9014926086674
2525,Desktop,Source3,test,274.20520343616414,283.4016810163046
2526,Desktop,Source3,test,289.18321960230605,306.3481794175705
2527,Desktop,Source3,test,343.7228301368989,350.48473874166075
2528,Desktop,Source3,test,312.73106859722793,321.7236118390039
2529,Desktop,Source3,test,220.03437200299922,232.59578565135394
2530,Desktop,Source3,test,393.8190657095527,412.2770517227706
2531,Desktop,Source3,test,282.3773582791487,292.13723054011155
2532,Desktop,Source3,test,216.86086553148138,235.67858281102883
2533,Desktop,Source3,test,328.36899683928243,352.7367153511078
2534,Desktop,Source3,test,260.56521829652354,276.7076514963106
2535,Desktop,Source3,test,262.97472010039587,295.749466350892
2536,Desktop,Source3,test,295.18868898486136,315.915044468992
2537,Desktop,Source3,test,315.6835826697709,321.60082996623635
2538,Desktop,Source3,test,286.1813299566805,319.9502013172737
2539,Desktop,Source3,test,268.486423398403,272.7940024665002
2540,Desktop,Source3,test,276.83172483979473,295.38294618634336
2541,Desktop,Source3,test,284.3354720492723,306.69872574295454
2542,Desktop,Source3,test,318.2976042622087,342.95306887931184
2543,Desktop,Source3,test,274.60155243648285,277.7261446242814
2544,Desktop,Source3,test,326.5814545091279,336.46396162904176
2545,Desktop,Source3,test,272.56811045411024,304.9531949066916
2546,Desktop,Source3,test,363.92984039526607,372.8844571416839
2547,Desktop,Source3,test,274.2145728692047,285.32830679391805
2548,Desktop,Source3,test,308.9225920098697,337.19104506070465
2549,Desktop,Source3,test,351.8061604527494,368.30595223235497
2550,Desktop,Source3,test,358.14223266106814,386.99564825463204
2551,Desktop,Source3,test,262.02839824210315,279.0222270911117
2552,Desktop,Source3,test,414.5015872338149,441.6484068911832
2553,Desktop,Source3,test,242.6542868198289,260.6719976430784
2554,Desktop,Source3,test,379.2293159586599,407.92519288180085
2555,Desktop,Source3,test,208.37459129577437,215.83028701656244
2556,Desktop,Source3,test,417.1325619999314,432.3247920781114
2557,Desktop,Source3,test,291.2902450511361,314.9420772222959
2558,Desktop,Source3,test,354.83541233673037,350.2671886314161
2559,Desktop,Source3,test,254.51462494275202,276.17373474334113
2560,Desktop,Source3,test,456.79516314523016,472.732305134958
2561,Desktop,Source3,test,243.60547776968147,262.5034079882769
2562,Desktop,Source3,test,286.61224363139576,308.290723998943
2563,Desktop,Source3,test,330.8975612380146,348.5672108854249
2564,Desktop,Source3,test,268.28182242429216,263.67480011824233
2565,Desktop,Source3,test,368.355975753728,401.3607850034606
2566,Desktop,Source3,test,329.1942756781049,339.98429575143564
2567,Desktop,Source3,test,308.009019479416,321.01748031047805
2568,Desktop,Source3,test,334.971572222654,366.66571465826235
2569,Desktop,Source3,test,307.3783102612424,324.06753333999114
2570,Desktop,Source3,test,326.17279120760907,337.0858583190127
2571,Desktop,Source3,test,216.988090422859,236.26809071356956
2572,Desktop,Source3,test,363.24499025647305,380.49321261303254
2573,Desktop,Source3,test,402.0328484781846,433.32313557420866
2574,Desktop,Source3,test,275.78436989181705,291.2593813813058
2575,Desktop,Source3,test,299.9993977756121,306.25560577181716
2576,Desktop,Source3,test,301.6780359658229,310.10644425545325
2577,Desktop,Source3,test,226.85753785626142,250.10274388343356
2578,Desktop,Source3,test,314.8248111241815,336.21780470534617
2579,Desktop,Source3,test,238.8603401924739,263.0540220027455
2580,Desktop,Source3,test,275.3609409276381,304.8889603986377
2581,Desktop,Source3,test,302.85934097066246,310.07178283954096
2582,Desktop,Source3,test,284.8958593413146,308.1401924307076
2583,Desktop,Source3,test,341.6142245814423,355.1361033544334
2584,Desktop,Source3,test,335.51804497063284,353.1617140293204
2585,Desktop,Source3,test,377.5072839599873,403.63044295389307
2586,Desktop,Source3,test,389.93711443728387,401.49620837949834
2587,Desktop,Source3,test,357.7749400450137,368.7722679363619
2588,Desktop,Source3,test,362.4925383837876,375.54504789926784
2589,Desktop,Source3,test,306.3486204609374,320.17915028934465
2590,Desktop,Source3,test,222.41986511924097,248.31763772492582
2591,Desktop,Source3,test,291.8895024517326,301.6138781460774
2592,Desktop,Source3,test,329.23898310902695,344.9083884196954
2593,Desktop,Source3,test,260.3415798965583,288.8501853145943
2594,Desktop,Source3,test,310.8731031504134,314.7946652503973
2595,Desktop,Source3,test,305.0423763303137,316.3093954984154
2596,Desktop,Source3,test,242.08279401504637,241.60089466749852
2597,Desktop,Source3,test,250.56952432961242,277.2494954471805
2598,Desktop,Source3,test,267.92139393566447,287.77126424454497
2599,Desktop,Source3,test,201.36894060375417,213.34730940651116
2600,Desktop,Source3,test,341.1301863798797,342.3387121837078
2601,Desktop,Source3,test,421.63320368035306,440.6200455600321
2602,Desktop,Source3,test,369.26268254006067,385.02443003922406
2603,Desktop,Source3,test,326.8460204000007,325.492682284089
2604,Desktop,Source3,test,370.8658120872777,383.0368632944651
2605,Desktop,Source3,test,262.0868175754509,279.3416012628088
2606,Desktop,Source3,test,378.78989042118684,384.84927367467066
2607,Desktop,Source3,test,324.3606420619245,336.8851901877425
2608,Desktop,Source3,test,194.60030131705534,212.31439176069688
2609,Desktop,Source3,test,369.2231153593382,386.51415457323094
2610,Desktop,Source3,test,254.15937200060688,253.9653102163376
2611,Desktop,Source3,test,265.588305070417,279.37281571257154
2612,Desktop,Source3,test,463.2894771236962,472.4404150268958
2613,Desktop,Source3,test,250.41074392079003,259.1387234140102
2614,Desktop,Source3,test,310.5592647047247,319.6054194067723
2615,Desktop,Source3,test,341.8276051032386,351.8126664097614
2616,Desktop,Source3,test,298.61625031094263,297.7727746497741
2617,Desktop,Source3,test,290.3499098457915,294.6129714531848
2618,Desktop,Source3,test,273.4221707713034,291.0035018581606
2619,Desktop,Source3,test,336.0486857481537,333.119288461673
2620,Desktop,Source3,test,457.18852631171274,485.27260843761326
2621,Desktop,Source3,test,231.2598990459065,246.06497930870415
2622,Desktop,Source3,test,267.9452909304415,277.87575042225023
2623,Desktop,Source3,test,286.9859793017173,295.5603846704263
2624,Desktop,Source3,test,286.5846935807827,308.9267963646082
2625,Desktop,Source3,test,354.2892418870355,370.1563179374317
2626,Desktop,Source3,test,363.2818220007056,360.263536092804
2627,Desktop,Source3,test,280.4099315607111,304.6283925816367
2628,Desktop,Source3,test,310.8310769582428,313.3020479253208
2629,Desktop,Source3,test,265.36994087462125,274.8803590629616
2630,Desktop,Source3,test,284.4522048153278,304.19405650158456
2631,Desktop,Source3,test,254.29060357902188,249.1380842145759
2632,Desktop,Source3,test,311.9432061282658,332.23363395467715
2633,Desktop,Source3,test,346.69747016787704,355.7033557365362
2634,Desktop,Source3,test,285.4955029854805,311.8075661946166
2635,Desktop,Source3,test,267.2536427738322,295.86555293062736
2636,Desktop,Source3,test,252.9460961013997,269.05075175760254
2637,Desktop,Source3,test,291.0637000350231,303.9665097803488
2638,Desktop,Source3,test,310.41035658030603,325.0004825613099
2639,Desktop,Source3,test,240.93316224379765,266.5550460760198
2640,Desktop,Source3,test,259.8712816083988,276.9584168380448
2641,Desktop,Source3,test,279.6382265625218,302.7767295891422
2642,Desktop,Source3,test,316.3590028721835,326.5354780808933
2643,Desktop,Source3,test,323.00555168850474,353.7858955870868
2644,Desktop,Source3,test,253.7691240450225,279.22656843648775
2645,Desktop,Source3,test,326.10830458177975,350.9372156530474
2646,Desktop,Source3,test,282.043276503565,305.4918099182718
2647,Desktop,Source3,test,343.7908879046638,359.02323489799767
2648,Desktop,Source3,test,288.9726487213369,308.47042023497755
2649,Desktop,Source3,test,354.77317799523587,383.3441462341516
2650,Desktop,Source3,test,263.4527616247872,281.3549747004664
2651,Desktop,Source3,test,249.35866609250687,271.31865474089057
2652,Desktop,Source3,test,236.60699448506335,252.62232095064746
2653,Desktop,Source3,test,342.64362083228883,345.2979643945875
2654,Desktop,Source3,test,253.176112881683,270.9999209261853
2655,Desktop,Source3,test,337.02477195026796,351.01230564410537
2656,Desktop,Source3,test,235.7583254813475,246.3978079892562
2657,Desktop,Source3,test,365.5679090502152,366.2788884017286
2658,Desktop,Source3,test,262.4124064483797,273.35828337289644
2659,Desktop,Source3,test,276.2081283777151,278.0882019260246
2660,Desktop,Source3,test,216.97050985844496,239.18932228527245
2661,Desktop,Source3,test,300.23035367432004,312.6287530592506
2662,Desktop,Source3,test,376.82111141699204,395.4410581044448
2663,Desktop,Source3,test,321.5736076194998,325.5102854150181
2664,Desktop,Source3,test,295.5239220298717,299.45821216745355
2665,Desktop,Source3,test,409.73152174236037,434.2215615643154
2666,Desktop,Source3,test,231.57900577989741,247.90897318521274
2667,Desktop,Source3,test,284.43332278000287,299.6194601130562
2668,Desktop,Source3,test,340.2625911692332,346.31383236586316
2669,Desktop,Source3,test,292.1180813458577,313.89480006357127
2670,Desktop,Source3,test,289.27719894635857,310.19816708577304
2671,Desktop,Source3,test,284.89234393935624,306.2182946280417
2672,Desktop,Source3,test,220.06918141176715,218.8939520871238
2673,Desktop,Source3,test,366.3731701082575,374.35815702931404
2674,Desktop,Source3,test,299.0507453495469,320.33678217089806
2675,Desktop,Source3,test,267.1142578473149,298.6424567943487
2676,Desktop,Source3,test,367.5561741806156,375.20816131320566
2677,Desktop,Source3,test,322.09819334160255,328.15293106835463
2678,Desktop,Source3,test,326.3633129711505,329.1385222424514
2679,Desktop,Source3,test,309.14237579888254,330.5122473680293
2680,Desktop,Source3,test,255.14340432909037,263.540760306016
2681,Desktop,Source3,test,283.3216027959773,284.7373399737428
2682,Desktop,Source3,test,380.03216215262955,394.22837148623137
2683,Desktop,Source3,test,377.45159119494116,404.92164808502133
2684,Desktop,Source3,test,331.373591619932,349.303852178565
2685,Desktop,Source3,test,267.74368963142257,269.38265617774084
2686,Desktop,Source3,test,291.33337213561714,309.37286188612615
2687,Desktop,Source3,test,324.74445750967675,342.0230400390087
2688,Desktop,Source3,test,238.15843952854874,259.67925536618617
2689,Desktop,Source3,test,328.1956215024485,341.15892970737025
2690,Desktop,Source3,test,278.03587596570907,300.58234147734527
2691,Desktop,Source3,test,474.9696559957924,504.7283189689209
2692,Desktop,Source3,test,284.71118739393984,297.1795155028675
2693,Desktop,Source3,test,309.6174555319751,325.530159716032
2694,Desktop,Source3,test,333.7358118680914,351.75643589852115
2695,Desktop,Source3,test,325.26736230854914,352.13437540812043
2696,Desktop,Source3,test,392.55230936626316,417.0145361463635
2697,Desktop,Source3,test,315.62984778358407,332.3183836323475
2698,Desktop,Source3,test,335.52338740282755,349.7557215439982
2699,Desktop,Source3,test,232.26431278565767,253.8389969658295
2700,Desktop,Source3,test,301.71883965815675,305.544138017591
2701,Desktop,Source3,test,285.35666312331836,300.8437883235022
2702,Desktop,Source3,test,290.7732431041871,294.40266089637424
2703,Desktop,Source3,test,220.86073110783877,237.30970438765502
2704,Desktop,Source3,test,272.2806466703833,288.90477289868363
2705,Desktop,Source3,test,399.5312511716416,416.0223694806075
2706,Desktop,Source3,test,400.13188086711415,425.4591210867204
2707,Desktop,Source3,test,301.7334974752371,312.8616321637411
2708,Desktop,Source3,test,355.44860805401163,371.7780666589656
2709,Desktop,Source3,test,238.3833392345846,244.91191398119378
2710,Desktop,Source3,test,365.4059739635284,378.97598462164433
2711,Desktop,Source3,test,343.64924892278464,369.7609882599271
2712,Desktop,Source3,test,292.9861834996143,313.6759779361844
2713,Desktop,Source3,test,290.6107425425266,326.40995372589254
2714,Desktop,Source3,test,236.34158724449247,269.4581368454982
2715,Desktop,Source3,test,256.65562600874864,268.5053909073629
2716,Desktop,Source3,test,298.1377551090912,307.49813502968783
2717,Desktop,Source3,test,359.0431411205665,382.73249566035247
2718,Desktop,Source3,test,287.4800776365478,319.3492664963154
2719,Desktop,Source3,test,274.40295364061564,289.8027672273084
2720,Desktop,Source3,test,303.87361769996335,315.78798943981116
2721,Desktop,Source3,test,286.2342674819942,298.7304544487893
2722,Desktop,Source3,test,310.7718126501165,314.6732554969504
2723,Desktop,Source3,test,268.4894609602732,285.6603589528867
2724,Desktop,Source3,test,320.5188653072216,336.6344049041306
2725,Desktop,Source3,test,226.46693292761552,229.40247613397565
2726,Desktop,Source3,test,218.79608654189465,232.31234227690783
2727,Desktop,Source3,test,255.3767853001218,261.6095199213421
2728,Desktop,Source3,test,293.45961809432436,310.04808427797946
2729,Desktop,Source3,test,245.34724239953988,248.9853979206151
2730,Desktop,Source3,test,276.5972750603165,304.0380040765257
2731,Desktop,Source3,test,276.95966216675384,291.55716267427505
2732,Desktop,Source3,test,327.6894957529055,350.23217805051104
2733,Desktop,Source3,test,433.48921173997746,457.0266568415818
2734,Desktop,Source3,test,212.72950333382565,220.79497267587982
2735,Desktop,Source3,test,291.22831290384966,310.67416148006583
2736,Desktop,Source3,test,225.26124959179901,227.4003698858656
2737,Desktop,Source3,test,242.3067521066264,267.1481308357442
2738,Desktop,Source3,test,272.34641524562085,279.2909924964273
2739,Desktop,Source3,test,324.6226430189809,326.3554603804532
2740,Desktop,Source3,test,281.11953070840843,279.7318558600516
2741,Desktop,Source3,test,397.51159211464915,418.0727601134653
2742,Desktop,Source3,test,362.41825358527603,366.3945240420633
2743,Desktop,Source3,test,309.66522275868016,320.95367792785686
2744,Desktop,Source3,test,273.6332305756815,302.04161392050344
2745,Desktop,Source3,test,309.3800828369584,330.82018566050476
2746,Desktop,Source3,test,357.24088646337276,371.1501024152916
2747,Desktop,Source3,test,341.0220403836545,340.670026985095
